name,parent_id,region_id
安宁市,300,3029
其它区,300,3030
麒麟区,301,3031
马龙县,301,3032
陆良县,301,3033
师宗县,301,3034
罗平县,301,3035
富源县,301,3036
会泽县,301,3037
沾益县,301,3038
宣威市,301,3039
其它区,301,3040
红塔区,302,3041
江川县,302,3042
澄江县,302,3043
通海县,302,3044
华宁县,302,3045
易门县,302,3046
峨山彝族自治县,302,3047
新平彝族傣族自治县,302,3048
元江哈尼族彝族傣族自治县,302,3049
其它区,302,3050
隆阳区,303,3051
施甸县,303,3052
腾冲县,303,3053
龙陵县,303,3054
昌宁县,303,3055
其它区,303,3056
昭阳区,304,3057
鲁甸县,304,3058
巧家县,304,3059
盐津县,304,3060
大关县,304,3061
永善县,304,3062
绥江县,304,3063
镇雄县,304,3064
彝良县,304,3065
威信县,304,3066
水富县,304,3067
其它区,304,3068
古城区,305,3069
玉龙纳西族自治县,305,3070
永胜县,305,3071
华坪县,305,3072
宁蒗彝族自治县,305,3073
其它区,305,3074
思茅区,306,3075
宁洱哈尼族彝族自治县,306,3076
墨江哈尼族自治县,306,3077
景东彝族自治县,306,3078
景谷傣族彝族自治县,306,3079
镇沅彝族哈尼族拉祜族自治县,306,3080
江城哈尼族彝族自治县,306,3081
孟连傣族拉祜族佤族自治县,306,3082
澜沧拉祜族自治县,306,3083
西盟佤族自治县,306,3084
其它区,306,3085
临翔区,307,3086
凤庆县,307,3087
云县,307,3088
永德县,307,3089
镇康县,307,3090
双江拉祜族佤族布朗族傣族自治县,307,3091
耿马傣族佤族自治县,307,3092
沧源佤族自治县,307,3093
其它区,307,3094
楚雄市,308,3095
双柏县,308,3096
牟定县,308,3097
南华县,308,3098
姚安县,308,3099
大姚县,308,3100
永仁县,308,3101
元谋县,308,3102
武定县,308,3103
禄丰县,308,3104
其它区,308,3105
个旧市,309,3106
开远市,309,3107
蒙自市,309,3108
屏边苗族自治县,309,3109
建水县,309,3110
石屏县,309,3111
弥勒市,309,3112
泸西县,309,3113
元阳县,309,3114
红河县,309,3115
金平苗族瑶族傣族自治县,309,3116
绿春县,309,3117
河口瑶族自治县,309,3118
其它区,309,3119
文山市,310,3120
砚山县,310,3121
西畴县,310,3122
麻栗坡县,310,3123
马关县,310,3124
丘北县,310,3125
广南县,310,3126
富宁县,310,3127
其它区,310,3128
景洪市,311,3129
勐海县,311,3130
勐腊县,311,3131
其它区,311,3132
大理市,312,3133
漾濞彝族自治县,312,3134
祥云县,312,3135
宾川县,312,3136
弥渡县,312,3137
南涧彝族自治县,312,3138
巍山彝族回族自治县,312,3139
永平县,312,3140
云龙县,312,3141
洱源县,312,3142
剑川县,312,3143
鹤庆县,312,3144
其它区,312,3145
瑞丽市,313,3146
芒市,313,3147
梁河县,313,3148
盈江县,313,3149
陇川县,313,3150
其它区,313,3151
泸水县,314,3152
福贡县,314,3153
贡山独龙族怒族自治县,314,3154
兰坪白族普米族自治县,314,3155
其它区,314,3156
香格里拉市,315,3157
德钦县,315,3158
维西傈僳族自治县,315,3159
其它区,315,3160
城关区,316,3161
林周县,316,3162
当雄县,316,3163
尼木县,316,3164
曲水县,316,3165
堆龙德庆县,316,3166
达孜县,316,3167
墨竹工卡县,316,3168
其它区,316,3169
卡若区,317,3170
江达县,317,3171
贡觉县,317,3172
类乌齐县,317,3173
丁青县,317,3174
察雅县,317,3175
八宿县,317,3176
左贡县,317,3177
芒康县,317,3178
洛隆县,317,3179
边坝县,317,3180
其它区,317,3181
乃东县,318,3182
扎囊县,318,3183
贡嘎县,318,3184
桑日县,318,3185
琼结县,318,3186
曲松县,318,3187
措美县,318,3188
洛扎县,318,3189
加查县,318,3190
隆子县,318,3191
错那县,318,3192
浪卡子县,318,3193
其它区,318,3194
桑珠孜区,319,3195
南木林县,319,3196
江孜县,319,3197
定日县,319,3198
萨迦县,319,3199
拉孜县,319,3200
昂仁县,319,3201
谢通门县,319,3202
白朗县,319,3203
仁布县,319,3204
康马县,319,3205
定结县,319,3206
仲巴县,319,3207
亚东县,319,3208
吉隆县,319,3209
聂拉木县,319,3210
萨嘎县,319,3211
岗巴县,319,3212
其它区,319,3213
那曲县,320,3214
嘉黎县,320,3215
比如县,320,3216
聂荣县,320,3217
安多县,320,3218
申扎县,320,3219
索县,320,3220
班戈县,320,3221
巴青县,320,3222
尼玛县,320,3223
其它区,320,3224
双湖县,320,3225
普兰县,321,3226
札达县,321,3227
噶尔县,321,3228
日土县,321,3229
革吉县,321,3230
改则县,321,3231
措勤县,321,3232
其它区,321,3233
巴宜区,322,3234
工布江达县,322,3235
米林县,322,3236
墨脱县,322,3237
波密县,322,3238
察隅县,322,3239
朗县,322,3240
其它区,322,3241
新城区,323,3242
碑林区,323,3243
莲湖区,323,3244
灞桥区,323,3245
未央区,323,3246
雁塔区,323,3247
阎良区,323,3248
临潼区,323,3249
长安区,323,3250
蓝田县,323,3251
周至县,323,3252
户县,323,3253
高陵区,323,3254
其它区,323,3255
王益区,324,3256
印台区,324,3257
耀州区,324,3258
宜君县,324,3259
其它区,324,3260
渭滨区,325,3261
金台区,325,3262
陈仓区,325,3263
凤翔县,325,3264
岐山县,325,3265
扶风县,325,3266
眉县,325,3267
陇县,325,3268
千阳县,325,3269
麟游县,325,3270
凤县,325,3271
太白县,325,3272
其它区,325,3273
秦都区,326,3274
杨陵区,326,3275
渭城区,326,3276
三原县,326,3277
泾阳县,326,3278
乾县,326,3279
礼泉县,326,3280
永寿县,326,3281
彬县,326,3282
长武县,326,3283
旬邑县,326,3284
淳化县,326,3285
武功县,326,3286
兴平市,326,3287
其它区,326,3288
临渭区,327,3289
华县,327,3290
潼关县,327,3291
大荔县,327,3292
合阳县,327,3293
澄城县,327,3294
蒲城县,327,3295
白水县,327,3296
富平县,327,3297
韩城市,327,3298
华阴市,327,3299
其它区,327,3300
宝塔区,328,3301
延长县,328,3302
延川县,328,3303
子长县,328,3304
安塞县,328,3305
志丹县,328,3306
吴起县,328,3307
甘泉县,328,3308
富县,328,3309
洛川县,328,3310
宜川县,328,3311
黄龙县,328,3312
黄陵县,328,3313
其它区,328,3314
汉台区,329,3315
南郑县,329,3316
城固县,329,3317
洋县,329,3318
西乡县,329,3319
勉县,329,3320
宁强县,329,3321
略阳县,329,3322
镇巴县,329,3323
留坝县,329,3324
佛坪县,329,3325
其它区,329,3326
榆阳区,330,3327
神木县,330,3328
府谷县,330,3329
横山县,330,3330
靖边县,330,3331
定边县,330,3332
绥德县,330,3333
米脂县,330,3334
佳县,330,3335
吴堡县,330,3336
清涧县,330,3337
子洲县,330,3338
其它区,330,3339
汉滨区,331,3340
汉阴县,331,3341
石泉县,331,3342
宁陕县,331,3343
紫阳县,331,3344
岚皋县,331,3345
平利县,331,3346
镇坪县,331,3347
旬阳县,331,3348
白河县,331,3349
其它区,331,3350
商州区,332,3351
洛南县,332,3352
丹凤县,332,3353
商南县,332,3354
山阳县,332,3355
镇安县,332,3356
柞水县,332,3357
其它区,332,3358
城关区,333,3359
七里河区,333,3360
西固区,333,3361
安宁区,333,3362
红古区,333,3363
永登县,333,3364
皋兰县,333,3365
榆中县,333,3366
其它区,333,3367
金川区,335,3368
永昌县,335,3369
其它区,335,3370
白银区,336,3371
平川区,336,3372
靖远县,336,3373
会宁县,336,3374
景泰县,336,3375
其它区,336,3376
秦州区,337,3377
麦积区,337,3378
清水县,337,3379
秦安县,337,3380
甘谷县,337,3381
武山县,337,3382
张家川回族自治县,337,3383
其它区,337,3384
凉州区,338,3385
民勤县,338,3386
古浪县,338,3387
天祝藏族自治县,338,3388
其它区,338,3389
甘州区,339,3390
肃南裕固族自治县,339,3391
民乐县,339,3392
临泽县,339,3393
高台县,339,3394
山丹县,339,3395
其它区,339,3396
崆峒区,340,3397
泾川县,340,3398
灵台县,340,3399
崇信县,340,3400
华亭县,340,3401
庄浪县,340,3402
静宁县,340,3403
其它区,340,3404
肃州区,341,3405
金塔县,341,3406
瓜州县,341,3407
肃北蒙古族自治县,341,3408
阿克塞哈萨克族自治县,341,3409
玉门市,341,3410
敦煌市,341,3411
其它区,341,3412
西峰区,342,3413
庆城县,342,3414
环县,342,3415
华池县,342,3416
合水县,342,3417
正宁县,342,3418
宁县,342,3419
镇原县,342,3420
其它区,342,3421
安定区,343,3422
通渭县,343,3423
陇西县,343,3424
渭源县,343,3425
临洮县,343,3426
漳县,343,3427
岷县,343,3428
其它区,343,3429
武都区,344,3430
成县,344,3431
文县,344,3432
宕昌县,344,3433
康县,344,3434
西和县,344,3435
礼县,344,3436
徽县,344,3437
两当县,344,3438
其它区,344,3439
临夏市,345,3440
临夏县,345,3441
康乐县,345,3442
永靖县,345,3443
广河县,345,3444
和政县,345,3445
东乡族自治县,345,3446
积石山保安族东乡族撒拉族自治县,345,3447
其它区,345,3448
合作市,346,3449
临潭县,346,3450
卓尼县,346,3451
舟曲县,346,3452
迭部县,346,3453
玛曲县,346,3454
碌曲县,346,3455
夏河县,346,3456
其它区,346,3457
城东区,347,3458
城中区,347,3459
城西区,347,3460
城北区,347,3461
大通回族土族自治县,347,3462
湟中县,347,3463
湟源县,347,3464
其它区,347,3465
平安区,348,3466
民和回族土族自治县,348,3467
乐都区,348,3468
互助土族自治县,348,3469
化隆回族自治县,348,3470
循化撒拉族自治县,348,3471
其它区,348,3472
门源回族自治县,349,3473
祁连县,349,3474
海晏县,349,3475
刚察县,349,3476
其它区,349,3477
同仁县,350,3478
尖扎县,350,3479
泽库县,350,3480
河南蒙古族自治县,350,3481
其它区,350,3482
共和县,351,3483
同德县,351,3484
贵德县,351,3485
兴海县,351,3486
贵南县,351,3487
其它区,351,3488
玛沁县,352,3489
班玛县,352,3490
甘德县,352,3491
达日县,352,3492
久治县,352,3493
玛多县,352,3494
其它区,352,3495
玉树市,353,3496
杂多县,353,3497
称多县,353,3498
治多县,353,3499
囊谦县,353,3500
曲麻莱县,353,3501
其它区,353,3502
格尔木市,354,3503
德令哈市,354,3504
乌兰县,354,3505
都兰县,354,3506
天峻县,354,3507
其它区,354,3508
兴庆区,355,3509
西夏区,355,3510
金凤区,355,3511
永宁县,355,3512
贺兰县,355,3513
灵武市,355,3514
其它区,355,3515
大武口区,356,3516
惠农区,356,3517
平罗县,356,3518
其它区,356,3519
利通区,357,3520
红寺堡区,357,3521
盐池县,357,3522
同心县,357,3523
青铜峡市,357,3524
其它区,357,3525
原州区,358,3526
西吉县,358,3527
隆德县,358,3528
泾源县,358,3529
彭阳县,358,3530
其它区,358,3531
沙坡头区,359,3532
中宁县,359,3533
海原县,359,3534
其它区,359,3535
天山区,360,3536
沙依巴克区,360,3537
新市区,360,3538
水磨沟区,360,3539
头屯河区,360,3540
达坂城区,360,3541
东山区,360,3542
米东区,360,3543
乌鲁木齐县,360,3544
其它区,360,3545
独山子区,361,3546
克拉玛依区,361,3547
白碱滩区,361,3548
乌尔禾区,361,3549
其它区,361,3550
高昌区,362,3551
鄯善县,362,3552
托克逊县,362,3553
其它区,362,3554
哈密市,363,3555
巴里坤哈萨克自治县,363,3556
伊吾县,363,3557
其它区,363,3558
昌吉市,364,3559
阜康市,364,3560
米泉市,364,3561
呼图壁县,364,3562
玛纳斯县,364,3563
奇台县,364,3564
吉木萨尔县,364,3565
木垒哈萨克自治县,364,3566
其它区,364,3567
博乐市,365,3568
阿拉山口市,365,3569
精河县,365,3570
温泉县,365,3571
其它区,365,3572
库尔勒市,366,3573
轮台县,366,3574
尉犁县,366,3575
若羌县,366,3576
且末县,366,3577
焉耆回族自治县,366,3578
和静县,366,3579
和硕县,366,3580
博湖县,366,3581
其它区,366,3582
阿克苏市,367,3583
温宿县,367,3584
库车县,367,3585
沙雅县,367,3586
新和县,367,3587
拜城县,367,3588
乌什县,367,3589
阿瓦提县,367,3590
柯坪县,367,3591
其它区,367,3592
阿图什市,368,3593
阿克陶县,368,3594
阿合奇县,368,3595
乌恰县,368,3596
其它区,368,3597
喀什市,369,3598
疏附县,369,3599
疏勒县,369,3600
英吉沙县,369,3601
泽普县,369,3602
莎车县,369,3603
叶城县,369,3604
麦盖提县,369,3605
岳普湖县,369,3606
伽师县,369,3607
巴楚县,369,3608
塔什库尔干塔吉克自治县,369,3609
其它区,369,3610
和田市,370,3611
和田县,370,3612
墨玉县,370,3613
皮山县,370,3614
洛浦县,370,3615
策勒县,370,3616
于田县,370,3617
民丰县,370,3618
其它区,370,3619
伊宁市,371,3620
奎屯市,371,3621
伊宁县,371,3622
察布查尔锡伯自治县,371,3623
霍城县,371,3624
巩留县,371,3625
新源县,371,3626
昭苏县,371,3627
特克斯县,371,3628
尼勒克县,371,3629
其它区,371,3630
塔城市,372,3631
乌苏市,372,3632
额敏县,372,3633
沙湾县,372,3634
托里县,372,3635
裕民县,372,3636
和布克赛尔蒙古自治县,372,3637
其它区,372,3638
阿勒泰市,373,3639
布尔津县,373,3640
富蕴县,373,3641
福海县,373,3642
哈巴河县,373,3643
青河县,373,3644
吉木乃县,373,3645
其它区,373,3646
中正区,374,3647
大同区,374,3648
中山区,374,3649
松山区,374,3650
大安区,374,3651
万华区,374,3652
信义区,374,3653
士林区,374,3654
北投区,374,3655
内湖区,374,3656
南港区,374,3657
文山区,374,3658
其它区,374,3659
新兴区,375,3660
前金区,375,3661
芩雅区,375,3662
盐埕区,375,3663
鼓山区,375,3664
旗津区,375,3665
前镇区,375,3666
三民区,375,3667
左营区,375,3668
楠梓区,375,3669
小港区,375,3670
其它区,375,3671
苓雅区,375,3672
仁武区,375,3673
大社区,375,3674
冈山区,375,3675
路竹区,375,3676
阿莲区,375,3677
田寮区,375,3678
燕巢区,375,3679
桥头区,375,3680
梓官区,375,3681
弥陀区,375,3682
永安区,375,3683
湖内区,375,3684
凤山区,375,3685
大寮区,375,3686
林园区,375,3687
鸟松区,375,3688
大树区,375,3689
旗山区,375,3690
美浓区,375,3691
六龟区,375,3692
内门区,375,3693
杉林区,375,3694
甲仙区,375,3695
桃源区,375,3696
那玛夏区,375,3697
茂林区,375,3698
茄萣区,375,3699
中西区,376,3700
东区,376,3701
南区,376,3702
北区,376,3703
安平区,376,3704
安南区,376,3705
其它区,376,3706
永康区,376,3707
归仁区,376,3708
新化区,376,3709
左镇区,376,3710
玉井区,376,3711
楠西区,376,3712
南化区,376,3713
仁德区,376,3714
关庙区,376,3715
龙崎区,376,3716
官田区,376,3717
麻豆区,376,3718
佳里区,376,3719
西港区,376,3720
七股区,376,3721
将军区,376,3722
学甲区,376,3723
北门区,376,3724
新营区,376,3725
后壁区,376,3726
白河区,376,3727
东山区,376,3728
六甲区,376,3729
下营区,376,3730
柳营区,376,3731
盐水区,376,3732
善化区,376,3733
大内区,376,3734
山上区,376,3735
新市区,376,3736
安定区,376,3737
中区,377,3738
东区,377,3739
南区,377,3740
西区,377,3741
北区,377,3742
北屯区,377,3743
西屯区,377,3744
南屯区,377,3745
其它区,377,3746
太平区,377,3747
大里区,377,3748
雾峰区,377,3749
乌日区,377,3750
丰原区,377,3751
后里区,377,3752
石冈区,377,3753
东势区,377,3754
和平区,377,3755
新社区,377,3756
潭子区,377,3757
大雅区,377,3758
神冈区,377,3759
大肚区,377,3760
沙鹿区,377,3761
龙井区,377,3762
梧栖区,377,3763
清水区,377,3764
大甲区,377,3765
外埔区,377,3766
大安区,377,3767
金沙镇,378,3768
金湖镇,378,3769
金宁乡,378,3770
金城镇,378,3771
烈屿乡,378,3772
乌坵乡,378,3773
南投市,379,3774
中寮乡,379,3775
草屯镇,379,3776
国姓乡,379,3777
埔里镇,379,3778
仁爱乡,379,3779
名间乡,379,3780
集集镇,379,3781
水里乡,379,3782
鱼池乡,379,3783
信义乡,379,3784
竹山镇,379,3785
鹿谷乡,379,3786
仁爱区,380,3787
信义区,380,3788
中正区,380,3789
中山区,380,3790
安乐区,380,3791
暖暖区,380,3792
七堵区,380,3793
其它区,380,3794
东区,381,3795
北区,381,3796
香山区,381,3797
其它区,381,3798
东区,382,3799
西区,382,3800
其它区,382,3801
万里区,383,3802
金山区,383,3803
板桥区,383,3804
汐止区,383,3805
深坑区,383,3806
石碇区,383,3807
瑞芳区,383,3808
平溪区,383,3809
双溪区,383,3810
贡寮区,383,3811
新店区,383,3812
坪林区,383,3813
乌来区,383,3814
永和区,383,3815
中和区,383,3816
土城区,383,3817
三峡区,383,3818
树林区,383,3819
莺歌区,383,3820
三重区,383,3821
新庄区,383,3822
泰山区,383,3823
林口区,383,3824
芦洲区,383,3825
五股区,383,3826
八里区,383,3827
淡水区,383,3828
三芝区,383,3829
石门区,383,3830
宜兰市,384,3831
头城镇,384,3832
礁溪乡,384,3833
壮围乡,384,3834
员山乡,384,3835
罗东镇,384,3836
三星乡,384,3837
大同乡,384,3838
五结乡,384,3839
冬山乡,384,3840
苏澳镇,384,3841
南澳乡,384,3842
钓鱼台,384,3843
竹北市,385,3844
湖口乡,385,3845
新丰乡,385,3846
新埔镇,385,3847
关西镇,385,3848
芎林乡,385,3849
宝山乡,385,3850
竹东镇,385,3851
五峰乡,385,3852
横山乡,385,3853
尖石乡,385,3854
北埔乡,385,3855
峨眉乡,385,3856
中坜市,386,3857
平镇市,386,3858
龙潭乡,386,3859
杨梅市,386,3860
新屋乡,386,3861
观音乡,386,3862
桃园市,386,3863
龟山乡,386,3864
八德市,386,3865
大溪镇,386,3866
复兴乡,386,3867
大园乡,386,3868
芦竹乡,386,3869
竹南镇,387,3870
头份镇,387,3871
三湾乡,387,3872
南庄乡,387,3873
狮潭乡,387,3874
后龙镇,387,3875
通霄镇,387,3876
苑里镇,387,3877
苗栗市,387,3878
造桥乡,387,3879
头屋乡,387,3880
公馆乡,387,3881
大湖乡,387,3882
泰安乡,387,3883
铜锣乡,387,3884
三义乡,387,3885
西湖乡,387,3886
卓兰镇,387,3887
彰化市,388,3888
芬园乡,388,3889
花坛乡,388,3890
秀水乡,388,3891
鹿港镇,388,3892
福兴乡,388,3893
线西乡,388,3894
和美镇,388,3895
伸港乡,388,3896
员林镇,388,3897
社头乡,388,3898
永靖乡,388,3899
埔心乡,388,3900
溪湖镇,388,3901
大村乡,388,3902
埔盐乡,388,3903
田中镇,388,3904
北斗镇,388,3905
田尾乡,388,3906
埤头乡,388,3907
溪州乡,388,3908
竹塘乡,388,3909
二林镇,388,3910
大城乡,388,3911
芳苑乡,388,3912
二水乡,388,3913
番路乡,389,3914
梅山乡,389,3915
竹崎乡,389,3916
阿里山乡,389,3917
中埔乡,389,3918
大埔乡,389,3919
水上乡,389,3920
鹿草乡,389,3921
太保市,389,3922
朴子市,389,3923
东石乡,389,3924
六脚乡,389,3925
新港乡,389,3926
民雄乡,389,3927
大林镇,389,3928
溪口乡,389,3929
义竹乡,389,3930
布袋镇,389,3931
斗南镇,390,3932
大埤乡,390,3933
虎尾镇,390,3934
土库镇,390,3935
褒忠乡,390,3936
东势乡,390,3937
台西乡,390,3938
仑背乡,390,3939
麦寮乡,390,3940
斗六市,390,3941
林内乡,390,3942
古坑乡,390,3943
莿桐乡,390,3944
西螺镇,390,3945
二仑乡,390,3946
北港镇,390,3947
水林乡,390,3948
口湖乡,390,3949
四湖乡,390,3950
元长乡,390,3951
屏东市,391,3952
三地门乡,391,3953
雾台乡,391,3954
玛家乡,391,3955
九如乡,391,3956
里港乡,391,3957
高树乡,391,3958
盐埔乡,391,3959
长治乡,391,3960
麟洛乡,391,3961
竹田乡,391,3962
内埔乡,391,3963
万丹乡,391,3964
潮州镇,391,3965
泰武乡,391,3966
来义乡,391,3967
万峦乡,391,3968
崁顶乡,391,3969
新埤乡,391,3970
南州乡,391,3971
林边乡,391,3972
东港镇,391,3973
琉球乡,391,3974
佳冬乡,391,3975
新园乡,391,3976
枋寮乡,391,3977
枋山乡,391,3978
春日乡,391,3979
狮子乡,391,3980
车城乡,391,3981
牡丹乡,391,3982
恒春镇,391,3983
满州乡,391,3984
台东市,392,3985
绿岛乡,392,3986
兰屿乡,392,3987
延平乡,392,3988
卑南乡,392,3989
鹿野乡,392,3990
关山镇,392,3991
海端乡,392,3992
池上乡,392,3993
东河乡,392,3994
成功镇,392,3995
长滨乡,392,3996
金峰乡,392,3997
大武乡,392,3998
达仁乡,392,3999
太麻里乡,392,4000
花莲市,393,4001
新城乡,393,4002
太鲁阁,393,4003
秀林乡,393,4004
吉安乡,393,4005
寿丰乡,393,4006
凤林镇,393,4007
光复乡,393,4008
丰滨乡,393,4009
瑞穗乡,393,4010
万荣乡,393,4011
玉里镇,393,4012
卓溪乡,393,4013
富里乡,393,4014
马公市,394,4015
西屿乡,394,4016
望安乡,394,4017
七美乡,394,4018
白沙乡,394,4019
湖西乡,394,4020
南竿乡,395,4021
北竿乡,395,4022
莒光乡,395,4023
东引乡,395,4024
中西区,396,4025
湾仔,396,4026
东区,396,4027
南区,396,4028
九龙城区,397,4029
油尖旺区,397,4030
深水埗区,397,4031
黄大仙区,397,4032
观塘区,397,4033
北区,398,4034
大埔区,398,4035
沙田区,398,4036
西贡区,398,4037
元朗区,398,4038
屯门区,398,4039
荃湾区,398,4040
葵青区,398,4041
离岛区,398,4042
